customer_id,snapshot_date,plan,region,tenure_months,monthly_charge,support_contacts,current_usage_hours,churned_next_month,next_month_usage_hours
C0154,2026-05-31,Standard,North,35,56.48,0,41.93,0,35.71
C0155,2026-05-31,Basic,East,46,33.47,1,46.54,0,40.07
C0156,2026-05-31,Standard,East,35,57.38,4,46.57,1,35.41
C0157,2026-05-31,Basic,East,47,35.97,1,39.65,0,29.79
C0158,2026-05-31,Standard,East,25,62.63,1,55.93,0,40.46
C0159,2026-05-31,Standard,East,72,62.48,1,44.65,0,42.88
C0160,2026-05-31,Standard,East,49,64.5,1,53.61,0,45.2
C0161,2026-05-31,Basic,North,54,35.78,1,51.47,0,39.96
C0162,2026-05-31,Premium,West,10,89.46,1,40.19,0,40.51
C0163,2026-05-31,Basic,South,39,35.04,3,53.69,0,43.21
C0164,2026-05-31,Basic,North,28,35.8,2,50.75,0,44.92
C0165,2026-05-31,Standard,West,66,63.44,1,51.23,0,41.99
C0166,2026-05-31,Basic,East,19,39.37,0,40.85,0,29.57
C0167,2026-05-31,Premium,North,8,86.79,1,54.03,0,60.85
C0168,2026-05-31,Premium,North,7,95.36,2,61.69,0,52.77
C0169,2026-05-31,Basic,North,18,33.69,1,42.37,0,37.22
C0170,2026-05-31,Premium,South,70,96.59,3,46.91,0,44.14
C0171,2026-05-31,Basic,North,24,27.04,1,43.57,0,27.49
C0172,2026-05-31,Standard,East,13,65.48,0,34.77,0,32.04
C0173,2026-05-31,Basic,East,23,36.31,2,37.33,0,43.4
C0174,2026-05-31,Premium,West,57,93.6,0,54.87,0,47.5
C0175,2026-05-31,Basic,East,33,32.31,0,57.08,0,41.34
C0176,2026-05-31,Basic,East,39,38.75,2,30.22,1,35.09
C0177,2026-05-31,Standard,East,55,61.76,2,64.19,0,48.43
C0178,2026-05-31,Premium,North,40,87.56,2,58.16,0,49.44
C0179,2026-05-31,Premium,North,12,91.04,3,61.38,0,55.94
C0180,2026-05-31,Standard,East,40,65.8,0,50.23,0,46.36
C0181,2026-05-31,Premium,North,58,90.92,0,59.28,0,59.6
C0182,2026-05-31,Premium,North,53,102.6,1,48.29,0,46.05
C0183,2026-05-31,Standard,North,28,58.54,0,55.55,0,47.38
C0184,2026-05-31,Basic,West,9,32.91,1,33.78,0,31.5
C0185,2026-05-31,Standard,South,61,65.3,2,51.99,0,35.93
C0186,2026-05-31,Standard,East,8,61.84,2,47.95,0,39.82
C0187,2026-05-31,Basic,South,33,29.32,1,38.83,0,35.9
C0188,2026-05-31,Basic,North,57,34.9,2,34.07,0,34.05
C0189,2026-05-31,Standard,South,49,58.91,2,49.46,0,45.38
C0190,2026-05-31,Basic,North,29,24.58,1,60.95,0,50.53
C0191,2026-05-31,Premium,West,57,97.86,1,56.89,0,54.17
C0192,2026-05-31,Basic,North,30,34.1,0,40.7,0,42.1
C0193,2026-05-31,Basic,South,23,35.54,0,43.02,0,47.22
C0194,2026-05-31,Premium,West,39,95.32,1,58.6,0,52.78
C0195,2026-05-31,Basic,East,36,40.94,1,25.38,0,18.78
C0196,2026-05-31,Basic,South,16,32.22,0,28.93,0,38.57
C0197,2026-05-31,Standard,East,26,67.28,0,53.96,0,59.01
C0198,2026-05-31,Premium,West,73,93.16,2,64.58,0,54.73
C0199,2026-05-31,Basic,South,55,38.65,0,63.34,0,48.7
C0200,2026-05-31,Basic,East,16,32.23,1,32.38,0,30.93
C0201,2026-05-31,Standard,West,27,61.12,1,60.84,0,51.27
C0202,2026-05-31,Premium,East,44,89.07,2,58.24,0,58.72
C0203,2026-05-31,Standard,South,66,66.42,3,42.78,0,25.43
C0204,2026-05-31,Basic,North,12,36.44,0,45.91,0,42.35
C0205,2026-05-31,Basic,North,55,35.51,4,39.47,0,27.6
C0206,2026-05-31,Basic,West,68,,1,41.53,0,39.13
C0207,2026-05-31,Basic,East,26,30.03,1,40.19,0,28.16
C0208,2026-05-31,Standard,South,73,65.89,1,33.39,0,26.99
C0209,2026-05-31,Basic,South,28,41.36,1,24.89,0,19.4
C0210,2026-05-31,Standard,East,49,62.08,2,51.25,0,36.77
C0211,2026-05-31,Standard,East,69,67.66,0,41.58,0,37.39
C0212,2026-05-31,Standard,East,65,60.25,1,37.37,0,34.23
C0213,2026-05-31,Basic,South,24,39.6,0,30.42,0,21.66
C0214,2026-05-31,Premium,East,13,102.5,0,66.24,0,62.82
C0215,2026-05-31,Standard,South,57,60.88,2,53.65,0,55.39
C0216,2026-05-31,Standard,West,71,62.84,0,42.52,1,31.06
C0217,2026-05-31,Basic,North,72,41.44,2,49.83,0,40.31
C0218,2026-05-31,Basic,North,23,25.87,0,51.07,0,40.4
C0219,2026-05-31,Premium,South,14,92.74,0,60.21,0,53.92
C0220,2026-05-31,Basic,East,45,40.34,0,49.41,0,40.98
C0221,2026-05-31,Basic,East,38,30.33,1,47.42,0,38.81
C0222,2026-05-31,Standard,South,56,62.41,1,55.71,1,51.46
C0223,2026-05-31,Standard,West,56,62.02,0,60.35,0,52.66
C0224,2026-05-31,Premium,South,50,101.16,0,59.26,0,60.56
C0225,2026-05-31,Basic,North,25,30.63,0,48.79,0,45.3
C0226,2026-05-31,Premium,North,51,104.44,2,44.27,0,43.44
C0227,2026-05-31,Basic,West,72,33.56,2,41.78,0,39.88
C0228,2026-05-31,Standard,North,48,55.82,1,42.16,0,32.31
C0229,2026-05-31,Standard,West,9,63.89,2,42.53,0,35.68
C0230,2026-05-31,Basic,South,34,31.36,1,39.95,0,33.16
C0231,2026-05-31,Basic,North,73,40.99,0,47.5,0,43.13
C0232,2026-05-31,Basic,South,16,39.54,0,53.69,0,49.25
C0233,2026-05-31,Premium,East,67,95.67,1,62.03,0,50.28
C0234,2026-05-31,Standard,South,65,71.11,1,39.52,0,40.73
C0235,2026-05-31,Premium,West,6,100.99,3,52.02,1,52.43
C0236,2026-05-31,Premium,East,19,90.88,1,58.75,0,63.46
C0237,2026-05-31,Standard,South,41,66.24,5,47.79,0,32.8
C0238,2026-05-31,Standard,East,72,68.98,1,51.1,0,34.13
C0239,2026-05-31,Basic,West,52,29.07,2,35.39,0,23.39
C0240,2026-05-31,Basic,South,6,36.93,2,45.67,1,36.16
C0241,2026-05-31,Premium,North,50,98.23,0,47.85,0,49.62
C0242,2026-05-31,Standard,South,57,57.97,2,47.41,0,41.93
C0243,2026-05-31,Basic,West,14,38.61,1,44.27,0,37.22
C0244,2026-05-31,Standard,North,19,62.36,1,39.09,1,37.28
C0245,2026-05-31,Standard,West,8,61.47,0,36.69,1,37.56
C0246,2026-05-31,Premium,East,50,86.15,0,49.85,0,40.87
C0247,2026-05-31,Standard,East,14,68.38,1,37.46,0,36.03
C0248,2026-05-31,Basic,South,15,34.09,4,61.86,0,43.95
C0249,2026-05-31,Basic,West,34,33.28,1,46.36,0,39.83
C0250,2026-05-31,Standard,North,31,67.19,0,46.27,0,38.23
C0251,2026-05-31,Standard,South,8,63.86,2,24.78,0,20.49
C0252,2026-05-31,Premium,South,41,97.89,0,44.56,0,45.41
C0253,2026-05-31,Standard,South,45,67.43,1,54.29,0,49.72
C0254,2026-05-31,Basic,South,12,35.79,1,34.96,0,24.66
C0255,2026-05-31,Basic,North,64,44.92,0,47.77,0,37.85
C0256,2026-05-31,,North,63,60.52,1,44.7,0,34.76
C0257,2026-05-31,Premium,North,14,94.54,0,64.27,0,53.06
C0258,2026-05-31,Basic,East,21,41.07,1,40.66,0,39.4
C0259,2026-05-31,Basic,South,25,30.23,0,39.61,1,40.5
C0260,2026-05-31,Standard,East,46,68.9,1,48.77,0,35.91
C0261,2026-05-31,Basic,East,41,45.67,2,36.67,0,33.25
C0262,2026-05-31,Premium,East,12,92.76,1,69.68,1,54.14
C0263,2026-05-31,Basic,East,65,37.9,2,18.83,0,13.53
C0264,2026-05-31,Basic,East,19,33.66,0,22.72,0,31.52
C0265,2026-05-31,Premium,East,21,93.9,2,53.82,0,47.41
C0266,2026-05-31,Basic,East,68,38.97,2,38.77,1,31.85
C0267,2026-05-31,Basic,East,49,43.57,3,46.68,0,42.46
C0268,2026-05-31,Basic,South,49,35.91,0,46.77,0,41.79
C0269,2026-05-31,Basic,North,49,33.51,2,32.43,0,21.8
C0270,2026-05-31,Basic,West,25,31.59,1,51.82,0,54.49
C0271,2026-05-31,Basic,South,17,35.52,0,51.4,0,42.31
C0272,2026-05-31,Basic,East,72,35.34,1,35.68,0,30.11
C0273,2026-05-31,Basic,North,50,33.65,0,49.87,0,46.48
C0274,2026-05-31,Standard,South,66,63.73,0,52.5,0,54.37
C0275,2026-05-31,Standard,East,63,64.02,0,48.69,0,49.47
C0276,2026-05-31,Basic,East,60,46.8,0,43.2,0,49.75
C0277,2026-05-31,Basic,East,35,29.56,2,40.18,0,22.84
C0278,2026-05-31,Standard,South,22,60.92,1,46.92,0,55.09
C0279,2026-05-31,Premium,West,6,95.89,2,70.64,0,54.87
C0280,2026-05-31,Premium,East,55,95.5,0,30.4,0,29.04
C0281,2026-05-31,Basic,West,51,35.97,3,25.47,1,23.26
C0282,2026-05-31,Basic,East,16,26.55,0,37.89,0,35.39
C0283,2026-05-31,Basic,East,72,38.0,1,46.07,0,35.36
C0284,2026-05-31,Basic,West,11,32.83,0,33.24,0,30.14
C0285,2026-05-31,Standard,North,23,68.74,1,33.34,0,26.56
C0286,2026-05-31,Basic,West,52,31.5,1,31.76,0,28.24
C0287,2026-05-31,Basic,West,61,38.38,2,27.35,1,18.66
C0288,2026-05-31,Basic,East,42,33.57,3,73.29,0,55.54
C0289,2026-05-31,Standard,East,54,78.01,1,65.81,0,57.71
C0290,2026-05-31,Basic,East,10,32.11,1,41.42,0,27.74
C0291,2026-05-31,Premium,South,66,93.13,1,54.81,0,50.84
C0292,2026-05-31,Basic,West,47,34.01,1,34.28,0,26.39
C0293,2026-05-31,Premium,North,64,92.1,1,39.48,0,34.8
C0294,2026-05-31,Basic,South,66,40.12,1,42.47,0,36.52
C0295,2026-05-31,Premium,East,61,107.95,2,43.62,0,34.0
C0296,2026-05-31,Premium,West,36,93.59,1,50.94,0,43.15
C0297,2026-05-31,Premium,South,42,85.62,0,35.96,0,46.01
C0298,2026-05-31,Premium,South,13,104.34,0,58.93,1,55.38
C0299,2026-05-31,Standard,North,61,56.39,2,54.76,0,37.25
C0300,2026-05-31,Standard,North,53,72.01,4,46.77,0,33.89
C0301,2026-05-31,Standard,North,19,55.91,1,48.85,0,45.51
C0302,2026-05-31,Basic,North,15,31.95,1,35.16,0,25.48
C0303,2026-05-31,Standard,West,7,64.97,2,53.09,0,45.4
C0304,2026-05-31,Standard,West,6,66.39,0,31.24,0,35.49
C0305,2026-05-31,Premium,West,69,92.03,2,61.71,0,57.93
C0306,2026-05-31,Standard,North,55,77.42,1,46.08,0,31.77
C0307,2026-05-31,Basic,North,67,32.29,1,25.35,0,19.49
C0308,2026-05-31,Standard,South,39,66.7,1,43.02,0,30.1
C0309,2026-05-31,Basic,East,40,31.63,1,43.34,0,33.56
C0310,2026-05-31,Basic,South,56,41.63,0,49.72,0,39.43
C0311,2026-05-31,Standard,South,14,66.95,2,48.0,0,36.45
C0312,2026-05-31,Basic,North,70,27.19,0,53.21,0,51.12
C0313,2026-05-31,Basic,East,40,43.23,2,51.83,1,33.39
C0314,2026-05-31,Basic,South,50,38.46,0,34.24,0,31.78
C0315,2026-05-31,Basic,North,52,29.12,1,49.2,0,43.15
C0316,2026-05-31,Basic,East,57,38.82,2,59.05,0,54.27
C0317,2026-05-31,Basic,West,36,37.02,1,63.85,0,57.45
C0318,2026-05-31,Standard,North,36,64.75,0,33.15,0,25.93
C0319,2026-05-31,Basic,South,53,44.52,1,33.68,1,29.76
C0320,2026-05-31,Premium,West,21,102.79,1,70.74,0,57.54
C0321,2026-05-31,Premium,East,6,103.16,0,47.45,0,44.97
C0322,2026-05-31,Standard,West,17,65.26,0,38.41,1,31.03
C0323,2026-05-31,Basic,South,7,42.08,1,45.2,0,39.68
C0324,2026-05-31,Standard,South,30,62.25,1,51.3,0,45.99
C0325,2026-05-31,Premium,East,70,86.15,3,62.95,0,54.61
C0326,2026-05-31,Standard,North,32,61.46,0,37.57,0,29.52
C0327,2026-05-31,Premium,North,50,93.07,2,55.77,0,49.0
C0328,2026-05-31,Standard,East,43,70.29,2,38.68,0,30.03
C0329,2026-05-31,Standard,East,68,68.09,0,33.6,0,28.39
C0330,2026-05-31,Basic,North,20,24.98,0,59.74,0,55.06
C0331,2026-05-31,Standard,East,17,65.29,0,49.34,1,43.54
C0332,2026-05-31,Basic,South,71,40.81,1,49.63,0,35.19
C0333,2026-05-31,Standard,East,17,67.68,1,39.6,0,29.2
C0334,2026-05-31,Premium,West,9,91.66,2,51.99,0,48.4
C0335,2026-05-31,Basic,North,50,,0,36.31,0,35.76
C0336,2026-05-31,Standard,West,66,59.11,1,23.95,0,10.74
C0337,2026-05-31,Basic,South,23,36.0,3,25.88,1,28.38
C0338,2026-05-31,Standard,West,72,58.06,0,29.9,0,29.51
C0339,2026-05-31,Basic,South,60,40.42,4,16.7,1,10.76
C0340,2026-05-31,Premium,South,50,99.38,2,42.43,0,43.74
C0341,2026-05-31,Basic,West,71,30.53,1,52.92,0,46.71
C0342,2026-05-31,Premium,East,28,91.35,3,56.01,0,48.78
C0343,2026-05-31,Premium,North,34,106.44,0,67.07,0,56.13
C0344,2026-05-31,Standard,East,37,62.95,0,44.88,0,44.72
C0345,2026-05-31,Standard,West,68,60.91,3,53.76,0,53.98
C0346,2026-05-31,Standard,South,63,60.86,2,35.97,0,37.68
C0347,2026-05-31,Premium,West,64,89.52,2,59.24,0,49.67
C0348,2026-05-31,Basic,East,7,33.9,1,48.41,0,37.3
C0349,2026-05-31,Standard,South,50,61.03,0,41.6,0,47.22
C0350,2026-05-31,Basic,North,67,32.64,1,46.45,0,37.07
C0351,2026-05-31,Standard,East,71,76.36,4,51.75,0,40.77
C0352,2026-05-31,Basic,North,63,26.81,0,31.08,0,33.62
C0353,2026-05-31,Standard,West,46,70.23,1,39.72,0,41.57
C0354,2026-05-31,Standard,East,17,62.15,1,37.14,0,33.62
C0355,2026-05-31,Standard,South,24,73.13,1,49.71,0,38.12
C0356,2026-05-31,Standard,North,42,71.99,2,43.22,0,38.72
C0357,2026-05-31,Standard,East,40,67.62,2,42.93,0,22.23
C0358,2026-05-31,Standard,North,52,65.74,0,48.97,0,41.86
C0359,2026-05-31,Standard,South,69,68.48,1,53.56,0,51.19
C0360,2026-05-31,Standard,West,14,67.39,0,54.2,0,50.3
C0001,2026-06-30,Standard,North,9,63.56,0,44.07,0,45.2
C0002,2026-06-30,Standard,West,39,73.6,1,50.11,0,50.89
C0003,2026-06-30,Premium,West,70,100.5,1,63.09,0,57.67
C0004,2026-06-30,Standard,North,15,63.9,1,40.03,0,35.45
C0005,2026-06-30,Basic,West,15,34.49,0,38.32,0,40.32
C0006,2026-06-30,Premium,North,30,89.95,2,47.73,1,45.31
C0007,2026-06-30,Standard,East,66,61.45,1,58.24,0,49.36
C0008,2026-06-30,Standard,North,55,68.34,0,58.48,0,55.71
C0009,2026-06-30,Basic,South,59,,2,28.78,0,20.73
C0010,2026-06-30,Standard,East,32,63.08,2,24.76,1,20.71
C0011,2026-06-30,Basic,East,47,26.88,0,21.38,1,25.39
C0012,2026-06-30,Premium,South,57,96.04,0,57.4,0,59.56
C0013,2026-06-30,Standard,West,11,63.47,0,36.45,0,41.16
C0014,2026-06-30,Premium,West,68,101.52,0,50.17,0,39.45
C0015,2026-06-30,Standard,North,14,66.03,0,51.27,0,49.75
C0016,2026-06-30,Basic,East,29,36.47,1,30.67,0,35.44
C0017,2026-06-30,Standard,East,14,61.35,0,58.51,0,48.58
C0018,2026-06-30,Basic,South,8,34.33,1,41.01,1,40.35
C0019,2026-06-30,Premium,East,32,90.55,3,55.76,0,50.9
C0020,2026-06-30,Standard,West,72,62.27,0,54.11,0,46.73
C0021,2026-06-30,Standard,West,36,66.35,2,32.08,0,28.07
C0022,2026-06-30,Basic,West,39,33.56,2,41.89,0,20.59
C0023,2026-06-30,Premium,East,19,89.22,1,60.14,0,54.47
C0024,2026-06-30,Premium,South,10,96.85,1,59.82,0,44.21
C0025,2026-06-30,Standard,West,73,70.4,0,72.7,0,61.61
C0026,2026-06-30,Basic,South,66,49.79,2,31.7,0,37.37
C0027,2026-06-30,Standard,East,46,69.19,2,71.62,0,61.36
C0028,2026-06-30,Basic,South,27,34.62,0,39.85,0,27.1
C0029,2026-06-30,Basic,South,12,33.44,1,39.16,0,35.43
C0030,2026-06-30,Standard,North,15,68.36,1,46.34,0,38.33
C0031,2026-06-30,Standard,West,12,72.93,1,47.95,0,31.05
C0032,2026-06-30,Premium,North,32,93.92,3,52.15,0,37.97
C0033,2026-06-30,Basic,North,32,39.76,3,40.89,0,26.77
C0034,2026-06-30,Basic,West,49,33.81,1,39.96,1,35.89
C0035,2026-06-30,Standard,East,30,65.87,1,38.25,0,34.09
C0036,2026-06-30,Basic,South,56,41.92,0,39.0,0,31.6
C0037,2026-06-30,Basic,East,15,41.17,0,41.83,0,42.03
C0038,2026-06-30,Standard,South,29,78.15,0,62.91,0,43.73
C0039,2026-06-30,Basic,North,32,42.51,2,50.46,0,37.53
C0040,2026-06-30,Standard,East,11,63.33,1,61.45,0,46.62
C0041,2026-06-30,Standard,North,50,60.03,0,23.21,0,15.1
C0042,2026-06-30,Premium,East,42,93.71,0,47.56,0,43.29
C0043,2026-06-30,Standard,West,49,61.22,3,40.71,0,28.48
C0044,2026-06-30,Basic,West,58,34.99,2,35.51,0,36.07
C0045,2026-06-30,Premium,South,54,93.49,1,60.41,0,58.28
C0046,2026-06-30,Premium,West,46,97.04,2,46.8,0,44.12
C0047,2026-06-30,Basic,East,34,40.74,3,69.15,0,59.41
C0048,2026-06-30,Basic,South,28,35.09,1,50.3,0,39.39
C0049,2026-06-30,Standard,North,27,62.27,1,55.61,0,47.79
C0050,2026-06-30,Basic,South,17,36.18,2,38.73,0,35.92
C0051,2026-06-30,Basic,East,53,35.64,1,39.48,0,33.37
C0052,2026-06-30,Basic,West,24,33.32,1,37.23,0,28.66
C0053,2026-06-30,Standard,North,34,66.6,0,47.75,0,49.19
C0054,2026-06-30,Standard,East,8,66.79,3,59.36,0,49.82
C0055,2026-06-30,Standard,West,7,68.89,2,66.23,0,52.39
C0056,2026-06-30,Standard,West,61,64.31,1,60.2,0,47.4
C0057,2026-06-30,Standard,South,61,65.21,3,54.62,0,37.1
C0058,2026-06-30,Standard,North,64,,3,45.14,0,35.74
C0059,2026-06-30,Basic,South,63,43.54,1,42.88,0,34.7
C0060,2026-06-30,Basic,West,40,34.57,0,62.59,0,51.86
C0061,2026-06-30,Standard,West,16,70.09,1,57.52,0,50.53
C0062,2026-06-30,Standard,East,37,62.95,3,47.94,0,36.87
C0063,2026-06-30,Standard,North,13,75.18,1,54.81,0,46.85
C0064,2026-06-30,Standard,North,29,66.85,3,53.03,0,41.48
C0065,2026-06-30,Standard,South,21,74.18,1,60.67,0,48.75
C0066,2026-06-30,Standard,East,18,62.22,2,53.36,0,41.11
C0067,2026-06-30,Standard,North,74,55.47,2,38.43,0,29.21
C0068,2026-06-30,Basic,East,38,30.92,0,44.2,0,40.11
C0069,2026-06-30,Basic,East,52,37.2,2,20.8,0,26.55
C0070,2026-06-30,Standard,North,74,64.54,2,51.51,0,47.17
C0071,2026-06-30,Basic,North,47,33.03,3,2.66,0,6.37
C0072,2026-06-30,Basic,South,54,32.69,0,31.51,0,26.85
C0073,2026-06-30,Premium,East,72,93.84,3,60.97,0,53.79
C0074,2026-06-30,Basic,West,68,30.4,1,43.01,0,47.02
C0075,2026-06-30,Basic,South,40,31.56,0,27.13,1,27.36
C0076,2026-06-30,Basic,South,54,31.03,1,33.69,0,35.58
C0077,2026-06-30,Basic,West,28,32.36,1,57.96,0,44.26
C0078,2026-06-30,Standard,South,68,55.65,0,43.88,1,33.35
C0079,2026-06-30,Standard,South,8,70.1,1,71.18,0,57.72
C0080,2026-06-30,Standard,South,44,71.91,1,51.67,1,39.34
C0081,2026-06-30,Standard,North,64,68.7,5,44.21,0,34.22
C0082,2026-06-30,Basic,South,63,40.99,1,60.44,0,47.4
C0083,2026-06-30,Premium,East,21,86.59,1,57.63,0,62.15
C0084,2026-06-30,Basic,West,55,30.19,2,24.85,0,14.54
C0085,2026-06-30,Basic,East,52,45.52,0,36.34,0,35.42
C0086,2026-06-30,Basic,West,69,44.65,3,36.87,1,26.86
C0087,2026-06-30,Standard,East,60,71.31,3,35.52,1,28.15
C0088,2026-06-30,Standard,North,27,65.77,0,52.09,0,46.3
C0089,2026-06-30,Basic,South,45,28.75,3,29.8,0,29.06
C0090,2026-06-30,Standard,West,36,65.95,1,56.72,0,57.47
C0091,2026-06-30,Basic,North,33,36.91,1,41.23,0,42.83
C0092,2026-06-30,Standard,West,46,71.9,0,52.7,0,52.64
C0093,2026-06-30,Standard,East,27,64.83,2,51.09,0,43.47
C0094,2026-06-30,Basic,South,46,38.89,1,45.72,0,41.99
C0095,2026-06-30,Basic,West,18,35.87,1,56.14,0,53.24
C0096,2026-06-30,Standard,West,28,68.19,1,36.52,1,41.66
C0097,2026-06-30,Basic,North,64,31.43,0,30.1,0,27.13
C0098,2026-06-30,Basic,North,53,26.71,2,52.5,0,45.93
C0099,2026-06-30,Basic,East,14,26.21,3,26.3,0,20.94
C0100,2026-06-30,Premium,West,72,93.65,1,40.78,0,36.9
C0101,2026-06-30,Premium,North,16,100.58,3,56.4,0,43.07
C0102,2026-06-30,Standard,East,31,53.09,5,58.55,0,38.97
C0103,2026-06-30,Basic,North,68,44.15,2,26.68,0,33.43
C0104,2026-06-30,Premium,East,44,86.87,0,57.63,0,51.85
C0105,2026-06-30,Standard,East,38,69.67,2,59.65,0,47.42
C0106,2026-06-30,Standard,North,12,59.35,2,54.66,0,46.84
C0107,2026-06-30,Standard,East,41,58.33,1,57.76,0,54.16
C0108,2026-06-30,Basic,West,68,35.33,4,22.62,1,20.57
C0109,2026-06-30,Basic,West,22,35.86,1,40.43,0,37.9
C0110,2026-06-30,Premium,North,60,98.15,2,61.36,0,61.27
C0111,2026-06-30,Standard,North,9,70.47,1,46.43,0,22.85
C0112,2026-06-30,Basic,North,35,39.94,1,51.97,0,41.03
C0113,2026-06-30,Basic,South,51,30.87,1,55.83,0,54.06
C0114,2026-06-30,Standard,North,46,56.52,0,58.47,1,52.02
C0115,2026-06-30,Basic,West,9,44.53,1,53.36,0,48.27
C0116,2026-06-30,Premium,West,37,107.96,0,51.31,0,46.5
C0117,2026-06-30,Standard,West,25,62.28,0,47.86,0,49.73
C0118,2026-06-30,Standard,North,48,66.5,2,52.78,0,42.78
C0119,2026-06-30,Standard,North,20,64.36,2,57.85,0,51.96
C0120,2026-06-30,Standard,West,34,68.87,3,44.43,0,29.67
C0121,2026-06-30,Standard,South,35,65.75,1,55.94,0,53.5
C0122,2026-06-30,Standard,East,67,63.8,3,44.16,0,32.76
C0123,2026-06-30,Basic,West,21,38.37,1,36.56,0,30.75
C0124,2026-06-30,Basic,North,74,22.2,1,32.23,0,36.87
C0125,2026-06-30,Basic,North,19,41.39,2,46.1,0,29.36
C0126,2026-06-30,Standard,North,46,57.91,1,60.87,0,45.21
C0127,2026-06-30,Basic,North,64,32.74,0,47.24,0,48.77
C0128,2026-06-30,Basic,North,11,37.54,1,48.23,0,42.88
C0129,2026-06-30,Basic,West,49,34.97,3,38.91,0,27.65
C0130,2026-06-30,Standard,East,7,69.51,1,55.9,0,42.71
C0131,2026-06-30,Basic,West,70,32.64,2,44.42,0,38.71
C0132,2026-06-30,Premium,West,17,98.82,4,40.25,1,35.32
C0133,2026-06-30,Standard,West,16,67.71,1,53.21,1,38.19
C0134,2026-06-30,Basic,North,68,27.65,2,38.92,0,28.51
C0135,2026-06-30,Standard,South,53,66.84,2,34.5,0,26.47
C0136,2026-06-30,Basic,West,37,37.4,0,32.08,0,38.54
C0137,2026-06-30,Premium,North,23,95.23,1,54.29,1,45.8
C0138,2026-06-30,Standard,North,66,66.54,0,47.62,0,34.09
C0139,2026-06-30,Standard,East,24,66.75,1,41.8,0,34.76
C0140,2026-06-30,Basic,West,57,24.48,0,29.98,0,33.79
C0141,2026-06-30,Standard,West,55,,2,52.49,0,49.29
C0142,2026-06-30,Standard,West,53,62.81,1,52.08,0,46.86
C0143,2026-06-30,Premium,North,65,89.48,2,61.8,0,50.51
C0144,2026-06-30,Standard,West,29,66.99,2,51.02,0,39.5
C0145,2026-06-30,Standard,West,65,67.01,2,51.79,0,42.24
C0146,2026-06-30,Basic,East,52,28.39,0,24.89,0,26.22
C0147,2026-06-30,Basic,West,36,37.72,1,40.66,0,32.98
C0148,2026-06-30,Standard,West,9,65.07,3,24.71,0,23.42
C0149,2026-06-30,Standard,South,63,66.94,0,36.81,0,33.29
C0150,2026-06-30,Basic,North,28,35.8,0,31.91,0,16.05
C0151,2026-06-30,Premium,South,10,90.78,0,56.8,0,52.66
C0152,2026-06-30,Premium,North,68,95.11,2,66.61,0,63.06
C0153,2026-06-30,Basic,North,16,33.32,2,48.98,0,35.26
C0154,2026-06-30,Standard,North,50,60.16,0,47.04,0,38.91
C0155,2026-06-30,Basic,East,48,37.59,1,39.74,0,29.45
C0156,2026-06-30,Standard,East,71,69.07,2,41.12,0,30.67
C0157,2026-06-30,Basic,East,60,39.11,3,41.28,1,34.82
C0158,2026-06-30,Standard,East,60,61.11,0,54.49,0,46.6
C0159,2026-06-30,Standard,East,44,58.3,1,42.78,0,36.27
C0160,2026-06-30,Standard,East,48,63.37,4,55.63,0,43.81
C0161,2026-06-30,Basic,North,12,22.44,0,54.07,0,37.5
C0162,2026-06-30,Premium,West,73,100.42,1,46.22,0,42.12
C0163,2026-06-30,Basic,South,28,30.51,2,48.12,0,40.35
C0164,2026-06-30,Basic,North,39,37.27,4,42.12,0,34.01
C0165,2026-06-30,Standard,West,47,66.14,3,42.79,0,40.82
C0166,2026-06-30,Basic,East,57,41.34,2,32.52,0,28.85
C0167,2026-06-30,Premium,North,31,97.92,1,51.21,0,53.17
C0168,2026-06-30,Premium,North,10,95.68,3,53.55,0,39.35
C0169,2026-06-30,Basic,North,50,31.18,0,39.75,0,33.82
C0170,2026-06-30,Premium,South,21,94.71,2,49.72,0,38.68
C0171,2026-06-30,Basic,North,36,31.01,0,42.29,0,30.12
C0172,2026-06-30,Standard,East,56,68.96,2,28.86,1,15.74
C0173,2026-06-30,Basic,East,66,43.12,0,39.21,0,34.93
C0174,2026-06-30,Premium,West,74,103.09,2,57.36,0,57.77
C0175,2026-06-30,Basic,East,7,39.33,1,60.52,0,55.31
C0176,2026-06-30,Basic,East,21,34.42,2,35.57,0,33.41
C0177,2026-06-30,Standard,East,32,61.92,0,63.69,0,60.89
C0178,2026-06-30,Premium,North,69,99.34,0,55.91,0,52.47
C0179,2026-06-30,Premium,North,23,98.68,2,59.13,1,49.82
C0180,2026-06-30,Standard,East,19,62.5,0,44.72,0,46.08
C0181,2026-06-30,Premium,North,50,105.9,0,66.58,0,57.98
C0182,2026-06-30,Premium,North,53,92.73,0,48.55,0,45.93
C0183,2026-06-30,Standard,North,44,57.38,0,72.65,0,64.02
C0184,2026-06-30,Basic,West,66,38.1,1,22.96,0,34.8
C0185,2026-06-30,Standard,South,71,54.64,2,58.74,0,53.94
C0186,2026-06-30,Standard,East,16,59.06,3,45.8,0,39.36
C0187,2026-06-30,Basic,South,35,35.89,1,47.8,0,40.86
C0188,2026-06-30,Basic,North,72,34.25,1,33.73,0,33.5
C0189,2026-06-30,Standard,South,67,71.0,1,57.26,0,49.29
C0190,2026-06-30,Basic,North,43,35.72,0,51.12,0,44.17
C0191,2026-06-30,Premium,West,60,95.91,0,56.09,0,49.91
