customer_id,snapshot_date,plan,region,tenure_months,monthly_charge,support_contacts,usage_hours,churned_next_month
C0202,2026-05-31,,East,64,96.72,2,64.28,0
C0203,2026-05-31,Standard,East,68,65.86,0,49.24,0
C0204,2026-05-31,Basic,West,38,42.96,2,28.01,0
C0205,2026-05-31,Basic,North,36,36.89,1,47.5,0
C0206,2026-05-31,Basic,West,29,36.54,2,39.35,0
C0207,2026-05-31,Basic,West,35,35.29,0,41.27,0
C0208,2026-05-31,Standard,East,49,71.43,0,47.85,0
C0209,2026-05-31,Basic,East,63,41.29,2,29.5,0
C0210,2026-05-31,Standard,East,17,62.2,1,51.82,0
C0211,2026-05-31,Standard,South,27,59.53,1,47.14,0
C0212,2026-05-31,Standard,West,51,67.78,3,55.16,0
C0213,2026-05-31,Basic,North,67,33.97,2,37.16,0
C0214,2026-05-31,Premium,South,9,88.42,0,75.52,0
C0215,2026-05-31,Standard,East,48,61.95,0,63.45,0
C0216,2026-05-31,Standard,West,12,59.1,0,43.96,0
C0217,2026-05-31,Basic,South,11,36.06,0,50.55,0
C0218,2026-05-31,Basic,South,49,47.77,1,55.98,0
C0219,2026-05-31,Premium,North,20,95.04,0,73.62,0
C0220,2026-05-31,Basic,North,17,43.76,1,32.91,0
C0221,2026-05-31,Basic,North,31,40.18,5,34.29,0
C0222,2026-05-31,Standard,North,47,59.49,0,55.31,0
C0223,2026-05-31,Standard,West,42,65.5,0,38.4,0
C0224,2026-05-31,Premium,West,52,91.9,0,37.07,0
C0225,2026-05-31,Basic,West,60,33.52,2,44.9,0
C0226,2026-05-31,Premium,North,62,100.46,1,61.26,0
C0227,2026-05-31,Basic,North,43,35.33,0,39.49,0
C0228,2026-05-31,Standard,South,60,70.33,1,36.92,0
C0229,2026-05-31,Standard,East,73,57.79,3,42.82,0
C0230,2026-05-31,Basic,South,24,25.8,1,37.17,0
C0231,2026-05-31,Basic,South,48,29.73,2,34.51,0
C0232,2026-05-31,Basic,North,51,27.9,0,58.76,0
C0233,2026-05-31,Premium,East,42,95.21,3,59.69,0
C0234,2026-05-31,Standard,South,54,59.83,2,52.33,0
C0235,2026-05-31,Premium,North,31,92.91,0,52.09,0
C0236,2026-05-31,Premium,East,22,93.83,1,58.4,0
C0237,2026-05-31,Standard,West,29,65.73,4,37.34,0
C0238,2026-05-31,Standard,North,11,64.78,0,17.78,0
C0239,2026-05-31,Basic,South,33,36.43,1,37.0,0
C0240,2026-05-31,Basic,West,13,38.23,0,29.33,0
C0241,2026-05-31,Premium,East,73,98.34,0,35.73,0
C0242,2026-05-31,Standard,West,22,73.1,1,31.74,0
C0243,2026-05-31,Basic,South,43,30.85,0,48.61,0
C0244,2026-05-31,Standard,South,26,,1,59.23,0
C0245,2026-05-31,Standard,East,31,61.74,0,69.18,0
C0246,2026-05-31,Premium,North,60,92.97,1,56.51,0
C0247,2026-05-31,Standard,North,34,63.42,0,54.59,0
C0248,2026-05-31,Basic,East,23,33.81,1,28.93,0
C0249,2026-05-31,Basic,East,36,,3,52.57,0
C0250,2026-05-31,Standard,North,9,66.75,0,45.45,0
C0251,2026-05-31,Standard,East,20,59.43,1,42.77,0
C0252,2026-05-31,Premium,South,38,90.48,0,65.53,0
C0253,2026-05-31,Standard,East,26,69.85,2,49.11,0
C0254,2026-05-31,Basic,West,42,31.72,0,28.06,0
C0255,2026-05-31,Basic,North,47,40.28,2,26.84,0
C0256,2026-05-31,Standard,West,42,67.65,1,36.67,0
C0257,2026-05-31,Premium,South,9,92.69,3,58.42,0
C0258,2026-05-31,Basic,West,13,37.57,0,38.62,0
C0259,2026-05-31,Basic,South,40,32.59,0,26.24,0
C0260,2026-05-31,Standard,South,30,63.47,1,50.41,0
C0261,2026-05-31,Basic,West,20,27.38,4,48.46,1
C0262,2026-05-31,Premium,East,28,96.62,1,75.71,0
C0263,2026-05-31,Basic,North,48,42.64,0,48.17,0
C0264,2026-05-31,Basic,East,32,41.72,2,50.1,0
C0265,2026-05-31,Premium,West,8,96.67,0,51.2,0
C0266,2026-05-31,Basic,South,13,34.5,1,53.51,0
C0267,2026-05-31,Basic,West,28,28.18,0,33.79,0
C0268,2026-05-31,Basic,East,54,40.37,0,45.31,0
C0269,2026-05-31,Basic,South,73,27.78,1,41.97,0
C0270,2026-05-31,Basic,North,26,35.04,4,41.22,1
C0271,2026-05-31,Basic,East,34,35.8,2,28.2,0
C0272,2026-05-31,Basic,North,32,33.54,1,39.69,0
C0273,2026-05-31,Basic,West,17,39.37,2,33.67,1
C0274,2026-05-31,Standard,East,61,65.21,1,55.71,0
C0275,2026-05-31,Standard,South,21,71.4,0,67.08,0
C0276,2026-05-31,Basic,North,10,32.73,3,38.36,1
C0277,2026-05-31,Basic,East,33,35.35,1,48.24,0
C0278,2026-05-31,Standard,North,35,64.52,3,44.35,0
C0279,2026-05-31,Premium,South,24,87.04,1,49.98,0
C0280,2026-05-31,Premium,West,13,96.22,0,63.46,0
C0281,2026-05-31,Basic,West,49,36.31,4,38.82,0
C0282,2026-05-31,Basic,West,57,33.62,0,54.26,0
C0283,2026-05-31,Basic,West,10,32.31,2,30.74,0
C0284,2026-05-31,Basic,East,51,42.8,2,52.75,0
C0285,2026-05-31,Standard,North,40,65.32,0,48.82,0
C0286,2026-05-31,Basic,West,21,30.92,2,49.83,0
C0287,2026-05-31,Basic,West,29,27.56,0,36.79,0
C0288,2026-05-31,Basic,West,52,35.78,0,36.57,0
C0289,2026-05-31,Standard,East,30,68.25,2,50.13,0
C0290,2026-05-31,Basic,North,44,36.68,1,34.6,0
C0291,2026-05-31,Premium,East,63,94.28,0,65.73,0
C0292,2026-05-31,Basic,South,6,42.6,1,39.53,0
C0293,2026-05-31,Premium,West,53,96.53,0,54.88,0
C0294,2026-05-31,Basic,South,17,34.27,0,48.2,0
C0295,2026-05-31,Premium,South,29,99.19,2,64.38,0
C0296,2026-05-31,Premium,North,70,88.8,1,45.69,0
C0297,2026-05-31,Premium,West,13,91.84,1,65.11,0
C0298,2026-05-31,Premium,West,69,89.32,3,49.76,0
C0299,2026-05-31,Standard,North,48,64.9,2,51.93,0
C0300,2026-05-31,Standard,South,36,63.25,1,56.72,0
C0301,2026-05-31,Standard,South,43,67.44,1,65.96,0
C0302,2026-05-31,Basic,South,51,41.23,1,33.11,0
C0303,2026-05-31,Standard,West,73,66.83,1,40.74,0
C0304,2026-05-31,Standard,North,18,65.75,2,52.36,0
C0305,2026-05-31,Premium,South,54,95.32,3,41.13,0
C0306,2026-05-31,Standard,North,55,63.67,0,32.63,0
C0307,2026-05-31,Basic,North,55,40.62,1,39.44,0
C0308,2026-05-31,Standard,West,65,61.57,1,37.77,0
C0309,2026-05-31,Basic,West,26,46.38,0,49.29,0
C0310,2026-05-31,Basic,North,42,33.16,1,24.77,0
C0311,2026-05-31,Standard,East,57,63.83,0,51.44,0
C0312,2026-05-31,Basic,North,18,26.98,0,59.08,0
C0313,2026-05-31,Basic,North,10,41.95,1,43.52,0
C0314,2026-05-31,Basic,South,59,31.12,0,41.45,0
C0315,2026-05-31,Basic,North,46,29.07,2,36.1,0
C0316,2026-05-31,Basic,South,30,41.4,1,30.56,0
C0317,2026-05-31,Basic,West,28,33.28,2,24.45,0
C0318,2026-05-31,Standard,East,50,67.65,2,48.95,0
C0319,2026-05-31,Basic,East,69,35.51,1,46.52,0
C0320,2026-05-31,Premium,South,71,92.47,0,41.09,0
C0321,2026-05-31,Premium,North,58,95.6,3,45.08,0
C0322,2026-05-31,Standard,North,7,65.89,3,35.55,0
C0323,2026-05-31,Basic,South,59,25.72,1,37.67,0
C0324,2026-05-31,Standard,North,63,65.67,3,45.56,0
C0325,2026-05-31,,West,34,97.66,2,33.31,0
C0326,2026-05-31,Standard,West,54,64.97,1,48.77,0
C0327,2026-05-31,Premium,West,48,101.62,1,67.39,0
C0328,2026-05-31,Standard,East,58,67.97,0,44.32,0
C0329,2026-05-31,Standard,East,31,67.11,4,21.55,0
C0330,2026-05-31,,East,52,32.84,2,31.46,0
C0331,2026-05-31,Standard,South,39,73.99,0,50.12,0
C0332,2026-05-31,Basic,East,6,30.83,2,10.34,0
C0333,2026-05-31,Standard,West,34,65.59,0,40.93,0
C0334,2026-05-31,Premium,West,11,89.69,2,45.81,0
C0335,2026-05-31,Basic,East,38,34.3,2,45.24,1
C0336,2026-05-31,Standard,North,23,62.95,0,46.89,0
C0337,2026-05-31,Basic,East,53,39.05,1,44.36,0
C0338,2026-05-31,Standard,South,22,62.02,0,59.91,0
C0339,2026-05-31,Basic,East,9,39.75,2,53.4,0
C0340,2026-05-31,Premium,East,38,99.11,1,55.93,0
C0341,2026-05-31,Basic,West,34,44.44,1,41.53,0
C0342,2026-05-31,Premium,South,57,90.71,2,44.31,1
C0343,2026-05-31,Premium,West,27,93.86,1,73.41,0
C0344,2026-05-31,Standard,West,26,66.06,1,38.22,0
C0345,2026-05-31,Standard,South,32,66.68,1,43.24,0
C0346,2026-05-31,Standard,South,73,61.36,1,36.02,0
C0347,2026-05-31,Premium,East,10,98.95,0,47.93,0
C0348,2026-05-31,Basic,West,37,31.42,1,46.59,0
C0349,2026-05-31,Standard,East,60,65.67,3,65.18,0
C0350,2026-05-31,Basic,West,58,35.7,1,48.75,0
C0351,2026-05-31,Standard,South,16,60.89,0,33.78,0
C0352,2026-05-31,Basic,East,68,40.99,1,37.07,0
C0353,2026-05-31,Standard,South,71,60.88,1,56.51,0
C0354,2026-05-31,Standard,West,14,69.51,0,34.56,0
C0355,2026-05-31,Standard,South,33,64.08,3,36.37,0
C0356,2026-05-31,Standard,East,58,55.36,3,60.43,1
C0357,2026-05-31,Standard,North,53,63.64,2,44.07,0
C0358,2026-05-31,Standard,West,59,66.93,2,54.21,0
C0359,2026-05-31,Standard,South,19,68.23,1,65.49,0
C0360,2026-05-31,Standard,South,15,63.42,0,46.76,0
C0361,2026-05-31,Premium,East,19,97.67,0,58.77,0
C0362,2026-05-31,Basic,South,70,38.61,1,68.64,0
C0363,2026-05-31,Basic,West,59,32.36,1,35.91,0
C0364,2026-05-31,Basic,East,24,36.99,0,41.79,0
C0365,2026-05-31,Standard,East,51,63.63,1,43.0,0
C0366,2026-05-31,Basic,North,72,33.03,1,44.4,0
C0367,2026-05-31,Standard,North,68,,2,43.15,0
C0368,2026-05-31,Standard,South,45,70.92,1,35.19,0
C0369,2026-05-31,Basic,West,34,33.28,1,68.03,0
C0370,2026-05-31,Premium,West,31,97.19,1,59.41,0
C0371,2026-05-31,Standard,East,60,70.99,2,40.27,0
C0372,2026-05-31,Basic,East,23,39.27,0,42.11,0
C0373,2026-05-31,Basic,South,33,36.21,1,36.2,0
C0374,2026-05-31,Basic,North,65,27.95,0,40.15,0
C0375,2026-05-31,Basic,North,50,35.79,2,46.19,0
C0376,2026-05-31,Basic,South,27,44.92,2,23.71,0
C0377,2026-05-31,Premium,South,16,90.52,1,57.36,0
C0378,2026-05-31,Standard,North,29,67.75,1,64.75,0
C0379,2026-05-31,Basic,South,36,41.07,2,44.3,1
C0380,2026-05-31,Standard,North,61,,0,39.84,0
C0381,2026-05-31,Standard,East,22,67.2,0,38.02,0
C0382,2026-05-31,Premium,West,53,88.99,0,51.19,0
C0383,2026-05-31,Standard,East,32,61.64,2,48.19,0
C0384,2026-05-31,Standard,South,55,63.21,2,36.29,1
C0385,2026-05-31,Basic,South,65,37.9,2,47.95,0
C0386,2026-05-31,Premium,South,19,93.66,1,41.13,0
C0387,2026-05-31,Standard,North,26,69.06,2,54.65,1
C0388,2026-05-31,Premium,East,69,98.59,0,44.6,0
C0389,2026-05-31,Basic,East,58,33.64,0,42.81,0
C0390,2026-05-31,Premium,North,63,96.66,3,54.43,0
C0391,2026-05-31,Standard,South,38,65.91,1,62.47,0
C0392,2026-05-31,Basic,South,31,20.28,2,59.6,0
C0393,2026-05-31,Standard,North,40,63.32,0,53.82,0
C0394,2026-05-31,Standard,East,69,75.15,1,38.47,0
C0395,2026-05-31,Basic,East,73,34.34,0,47.99,0
C0396,2026-05-31,Standard,East,15,62.87,0,55.92,0
C0397,2026-05-31,Premium,East,66,93.52,0,34.35,0
C0398,2026-05-31,Basic,West,65,33.65,0,40.99,0
C0399,2026-05-31,Standard,West,42,63.73,0,53.33,0
C0400,2026-05-31,Standard,East,67,64.02,2,58.75,0
C0001,2026-06-30,Standard,North,37,71.7,4,43.69,0
C0002,2026-06-30,Standard,South,53,54.29,2,35.36,0
C0003,2026-06-30,Premium,East,16,87.8,1,63.77,0
C0004,2026-06-30,Standard,West,60,65.89,0,54.55,0
C0005,2026-06-30,Basic,East,25,35.5,0,23.68,0
C0006,2026-06-30,Premium,West,28,99.43,1,58.68,0
C0007,2026-06-30,Standard,East,67,61.09,2,65.26,0
C0008,2026-06-30,Standard,North,26,65.45,0,55.13,0
C0009,2026-06-30,Basic,South,48,30.56,2,57.28,0
C0010,2026-06-30,Standard,West,47,60.53,0,35.25,0
C0011,2026-06-30,Basic,North,24,38.74,1,42.89,0
C0012,2026-06-30,Premium,West,53,96.78,0,54.64,0
C0013,2026-06-30,Standard,East,72,59.3,0,43.21,0
C0014,2026-06-30,Premium,South,33,93.85,0,68.22,0
C0015,2026-06-30,Standard,West,57,72.49,0,63.13,0
C0016,2026-06-30,Basic,West,64,32.44,3,52.09,1
C0017,2026-06-30,Standard,North,28,67.32,2,58.52,0
C0018,2026-06-30,Basic,North,33,32.11,0,45.14,0
C0019,2026-06-30,Premium,East,24,101.76,1,58.3,0
C0020,2026-06-30,Standard,West,57,57.08,1,59.58,0
C0021,2026-06-30,Standard,North,17,58.6,3,47.19,0
C0022,2026-06-30,Basic,East,19,33.15,2,47.29,0
C0023,2026-06-30,Premium,North,22,90.86,1,72.54,0
C0024,2026-06-30,Premium,East,35,107.95,0,53.07,0
C0025,2026-06-30,Standard,East,42,63.59,1,38.14,0
C0026,2026-06-30,Basic,North,37,39.99,0,34.84,0
C0027,2026-06-30,Standard,East,15,68.44,0,55.03,0
C0028,2026-06-30,Basic,West,39,34.82,0,40.94,0
C0029,2026-06-30,Basic,West,63,26.39,1,49.48,0
C0030,2026-06-30,Standard,North,70,61.35,0,63.72,0
C0031,2026-06-30,Standard,North,37,63.34,2,41.1,0
C0032,2026-06-30,Premium,North,49,85.91,1,60.9,0
C0033,2026-06-30,Basic,South,64,31.95,1,51.45,0
C0034,2026-06-30,Basic,North,34,36.22,1,26.22,1
C0035,2026-06-30,Standard,West,18,67.29,1,72.84,1
C0036,2026-06-30,Basic,West,49,42.35,3,33.97,0
C0037,2026-06-30,Basic,West,71,39.48,2,26.48,0
C0038,2026-06-30,Standard,North,26,,1,46.96,0
C0039,2026-06-30,Basic,North,42,31.06,1,34.17,0
C0040,2026-06-30,Standard,West,33,66.7,0,47.34,0
C0041,2026-06-30,Standard,South,17,61.63,2,46.58,0
C0042,2026-06-30,Premium,East,31,92.06,0,60.6,0
C0043,2026-06-30,Standard,West,40,67.01,3,56.53,0
C0044,2026-06-30,Basic,North,63,27.19,2,43.49,0
C0045,2026-06-30,Premium,North,58,93.65,2,68.08,0
C0046,2026-06-30,Premium,North,15,98.29,0,56.95,0
C0047,2026-06-30,Basic,North,27,32.31,0,46.56,0
C0048,2026-06-30,Basic,North,54,29.12,0,24.48,0
C0049,2026-06-30,Standard,West,37,68.82,2,47.36,0
C0050,2026-06-30,Basic,East,23,35.61,1,23.92,1
C0051,2026-06-30,Basic,West,53,31.79,1,41.08,0
C0052,2026-06-30,Basic,West,20,24.36,0,33.21,0
C0053,2026-06-30,Standard,West,10,57.5,2,58.43,0
C0054,2026-06-30,Standard,North,18,60.21,2,55.43,0
C0055,2026-06-30,Standard,South,14,72.74,1,45.93,0
C0056,2026-06-30,Standard,West,47,60.69,0,41.32,0
C0057,2026-06-30,Standard,North,52,63.66,3,50.37,1
C0058,2026-06-30,Standard,North,32,67.07,1,42.22,0
C0059,2026-06-30,Basic,East,45,42.87,3,41.67,0
C0060,2026-06-30,Basic,West,67,31.46,0,45.3,0
C0061,2026-06-30,Standard,West,48,53.16,2,42.05,0
C0062,2026-06-30,Standard,West,42,49.86,2,51.19,0
C0063,2026-06-30,Standard,North,57,70.95,2,58.18,0
C0064,2026-06-30,Standard,West,52,64.85,0,34.43,0
C0065,2026-06-30,Standard,West,12,65.29,3,56.42,0
C0066,2026-06-30,Standard,East,17,61.7,0,40.2,0
C0067,2026-06-30,Standard,West,11,62.91,2,46.08,0
C0068,2026-06-30,Basic,West,8,29.52,0,39.8,0
C0069,2026-06-30,Basic,South,65,32.66,1,34.8,0
C0070,2026-06-30,Standard,North,50,69.28,1,46.89,0
C0071,2026-06-30,Basic,South,62,39.81,0,40.0,1
C0072,2026-06-30,Basic,North,73,40.95,1,34.24,0
C0073,2026-06-30,Premium,North,20,93.28,3,68.67,1
C0074,2026-06-30,Basic,North,72,33.2,1,30.71,0
C0075,2026-06-30,,East,61,40.42,4,36.11,1
C0076,2026-06-30,Basic,East,51,35.63,2,46.37,1
C0077,2026-06-30,Basic,East,7,38.39,0,63.68,0
C0078,2026-06-30,,East,27,65.99,0,38.11,0
C0079,2026-06-30,Standard,East,21,61.35,2,62.66,0
C0080,2026-06-30,Standard,East,51,61.18,1,61.79,0
C0081,2026-06-30,Standard,North,74,70.74,2,50.65,0
C0082,2026-06-30,Basic,West,14,32.92,0,45.33,0
C0083,2026-06-30,Premium,South,27,93.72,2,72.31,0
C0084,2026-06-30,Basic,North,60,30.86,2,35.7,0
C0085,2026-06-30,Basic,West,48,38.87,0,45.77,0
C0086,2026-06-30,Basic,East,18,33.53,0,33.96,0
C0087,2026-06-30,Standard,North,46,63.9,0,61.04,0
C0088,2026-06-30,Standard,North,50,61.03,2,41.99,0
C0089,2026-06-30,,North,18,32.64,1,41.88,0
C0090,2026-06-30,Standard,South,24,62.05,0,46.34,0
C0091,2026-06-30,Basic,North,56,33.65,2,46.38,0
C0092,2026-06-30,Standard,East,60,56.81,0,58.03,0
C0093,2026-06-30,Standard,East,9,67.63,0,58.38,0
C0094,2026-06-30,Basic,West,40,37.69,1,36.93,0
C0095,2026-06-30,Basic,East,69,33.9,2,31.11,0
C0096,2026-06-30,Standard,East,27,55.91,2,50.37,0
C0097,2026-06-30,Basic,East,21,40.1,3,16.18,0
C0098,2026-06-30,Basic,North,19,37.07,1,19.29,0
C0099,2026-06-30,Basic,North,21,33.18,2,37.75,1
C0100,2026-06-30,Premium,East,14,98.48,1,69.3,0
C0101,2026-06-30,Premium,North,24,97.39,0,82.91,0
C0102,2026-06-30,Standard,North,43,68.55,1,42.28,0
C0103,2026-06-30,Basic,North,20,46.31,0,50.85,0
C0104,2026-06-30,Premium,West,12,95.09,2,63.22,0
C0105,2026-06-30,Standard,South,10,67.86,3,46.54,1
C0106,2026-06-30,Standard,East,37,65.72,2,52.38,0
C0107,2026-06-30,Standard,South,68,74.87,2,44.51,0
C0108,2026-06-30,Basic,North,19,29.99,1,38.07,0
C0109,2026-06-30,Basic,South,51,34.95,0,34.71,0
C0110,2026-06-30,Premium,North,45,99.51,1,38.06,0
C0111,2026-06-30,Standard,West,31,58.86,1,26.77,1
C0112,2026-06-30,Basic,North,58,27.26,1,42.33,0
C0113,2026-06-30,Basic,South,44,40.16,0,44.76,0
C0114,2026-06-30,Standard,West,22,62.73,2,47.94,0
C0115,2026-06-30,Basic,East,14,34.51,2,39.55,1
C0116,2026-06-30,Premium,South,45,93.27,1,70.68,0
C0117,2026-06-30,Standard,East,16,58.61,0,49.64,0
C0118,2026-06-30,Standard,West,73,67.9,1,45.84,0
C0119,2026-06-30,Standard,South,34,58.41,3,56.39,0
C0120,2026-06-30,Standard,East,43,62.69,2,62.54,0
C0121,2026-06-30,,West,14,61.6,0,55.82,0
C0122,2026-06-30,Standard,East,29,67.65,3,52.1,0
C0123,2026-06-30,Basic,South,71,28.03,2,54.92,0
C0124,2026-06-30,Basic,North,51,31.91,1,52.09,0
C0125,2026-06-30,Basic,North,45,33.56,1,43.91,0
C0126,2026-06-30,Standard,West,61,62.28,1,47.23,0
C0127,2026-06-30,Basic,East,60,38.46,0,46.11,0
C0128,2026-06-30,,South,51,33.18,3,36.52,0
C0129,2026-06-30,Basic,South,37,,2,62.1,0
C0130,2026-06-30,Standard,East,7,66.16,2,40.65,0
C0131,2026-06-30,Basic,East,24,34.92,1,27.97,1
C0132,2026-06-30,Premium,East,65,85.62,0,69.58,0
C0133,2026-06-30,Standard,South,28,74.65,1,57.66,0
C0134,2026-06-30,Basic,East,57,38.36,1,51.1,0
C0135,2026-06-30,Standard,South,8,69.66,1,54.49,0
C0136,2026-06-30,Basic,West,18,25.96,1,33.79,0
C0137,2026-06-30,Premium,North,20,87.57,1,48.54,0
C0138,2026-06-30,Standard,North,35,69.76,3,46.24,0
C0139,2026-06-30,Standard,South,53,60.19,0,48.52,0
C0140,2026-06-30,Basic,East,40,33.77,0,62.31,0
C0141,2026-06-30,Standard,East,73,65.48,1,49.6,1
C0142,2026-06-30,Standard,South,18,60.79,1,59.54,0
C0143,2026-06-30,Premium,West,29,98.98,1,53.42,0
C0144,2026-06-30,Standard,South,17,65.98,0,42.09,0
C0145,2026-06-30,Standard,North,32,72.51,2,53.73,0
C0146,2026-06-30,Basic,North,11,33.18,1,32.58,0
C0147,2026-06-30,Basic,West,21,36.2,0,28.93,0
C0148,2026-06-30,Standard,North,48,67.13,3,46.23,0
C0149,2026-06-30,Standard,West,60,64.74,1,50.68,0
C0150,2026-06-30,Basic,South,48,31.22,1,56.45,0
C0151,2026-06-30,Premium,North,50,94.99,2,49.55,0
C0152,2026-06-30,Premium,South,47,99.03,0,61.6,0
C0153,2026-06-30,Basic,East,44,38.16,0,11.03,0
C0154,2026-06-30,Standard,South,67,67.04,1,32.25,0
C0155,2026-06-30,Basic,West,71,37.88,0,46.11,0
C0156,2026-06-30,Standard,East,25,76.21,1,47.4,0
C0157,2026-06-30,Basic,South,28,31.25,2,59.21,0
C0158,2026-06-30,Standard,East,48,62.27,1,50.4,1
C0159,2026-06-30,Standard,West,24,66.18,2,60.42,0
C0160,2026-06-30,Standard,South,64,64.12,1,42.25,0
C0161,2026-06-30,Basic,North,24,41.36,1,37.09,0
C0162,2026-06-30,Premium,South,10,90.85,0,53.23,0
C0163,2026-06-30,Basic,West,22,29.72,0,47.5,0
C0164,2026-06-30,Basic,North,9,36.79,3,56.34,0
C0165,2026-06-30,Standard,West,66,67.41,4,26.39,1
C0166,2026-06-30,Basic,East,24,34.31,1,31.4,1
C0167,2026-06-30,Premium,East,74,95.21,4,52.43,0
C0168,2026-06-30,Premium,South,36,99.27,2,64.92,0
C0169,2026-06-30,Basic,West,71,32.72,1,35.39,0
C0170,2026-06-30,Premium,North,21,92.42,1,62.9,0
C0171,2026-06-30,Basic,South,26,31.5,3,35.42,1
C0172,2026-06-30,Standard,South,41,66.69,2,49.99,0
C0173,2026-06-30,Basic,South,38,32.04,2,49.06,0
C0174,2026-06-30,Premium,South,67,99.56,0,53.81,0
C0175,2026-06-30,Basic,North,53,25.15,1,48.48,0
C0176,2026-06-30,Basic,North,30,36.85,0,43.07,0
C0177,2026-06-30,Standard,North,49,65.74,1,53.13,0
C0178,2026-06-30,Premium,East,39,92.66,2,62.74,1
C0179,2026-06-30,Premium,South,13,98.06,1,64.84,0
C0180,2026-06-30,Standard,East,70,55.47,0,41.64,0
C0181,2026-06-30,Premium,East,40,100.67,0,66.36,0
C0182,2026-06-30,Premium,East,49,104.93,2,33.62,0
C0183,2026-06-30,Standard,East,71,73.32,1,32.43,0
C0184,2026-06-30,Basic,East,34,39.68,3,35.09,0
C0185,2026-06-30,Standard,East,69,63.03,2,40.23,0
C0186,2026-06-30,Standard,East,67,62.69,1,52.73,0
C0187,2026-06-30,Basic,East,19,33.84,4,27.33,1
C0188,2026-06-30,Basic,South,60,35.07,1,27.53,0
C0189,2026-06-30,Standard,North,45,59.79,1,37.81,0
C0190,2026-06-30,Basic,West,72,34.13,0,60.67,0
C0191,2026-06-30,Premium,South,65,100.57,0,65.65,0
C0192,2026-06-30,Basic,East,62,32.36,1,41.92,0
C0193,2026-06-30,Basic,North,59,25.65,0,36.97,0
C0194,2026-06-30,Premium,South,32,100.58,0,55.93,0
C0195,2026-06-30,Basic,East,56,25.38,1,31.96,0
C0196,2026-06-30,Basic,East,23,36.56,2,50.61,0
C0197,2026-06-30,Standard,East,51,56.54,4,42.31,0
C0198,2026-06-30,Premium,South,73,100.99,1,61.13,0
C0199,2026-06-30,Basic,West,12,32.76,1,18.19,0
C0200,2026-06-30,Basic,East,23,36.44,3,29.33,0
C0201,2026-06-30,Standard,West,57,75.52,2,46.67,0
C0202,2026-06-30,Premium,East,46,104.65,4,56.49,0
C0203,2026-06-30,Standard,East,16,68.4,0,48.53,0
C0204,2026-06-30,Basic,West,10,33.81,1,29.0,1
C0205,2026-06-30,Basic,North,69,40.39,0,48.84,0
C0206,2026-06-30,Basic,West,14,28.75,4,29.28,1
C0207,2026-06-30,Basic,West,58,34.4,2,55.96,0
C0208,2026-06-30,Standard,East,40,60.4,1,50.81,0
C0209,2026-06-30,Basic,East,65,41.9,1,34.86,0
C0210,2026-06-30,Standard,East,55,62.77,1,48.36,0
C0211,2026-06-30,Standard,South,49,68.39,1,50.95,0
C0212,2026-06-30,Standard,West,32,67.71,0,56.99,0
C0213,2026-06-30,Basic,North,18,35.87,1,49.32,0
C0214,2026-06-30,Premium,South,28,84.49,1,73.97,0
C0215,2026-06-30,Standard,East,42,61.03,0,56.74,0
C0216,2026-06-30,Standard,West,65,61.24,1,48.04,0
C0217,2026-06-30,Basic,South,63,38.65,2,50.51,0
C0218,2026-06-30,Basic,South,29,26.21,2,47.42,0
C0219,2026-06-30,Premium,North,64,93.65,1,71.17,0
C0220,2026-06-30,Basic,North,60,37.85,3,28.95,0
C0221,2026-06-30,Basic,North,27,36.52,0,34.68,0
C0222,2026-06-30,Standard,North,68,75.38,4,67.74,0
C0223,2026-06-30,Standard,West,50,63.93,2,48.63,0
C0224,2026-06-30,Premium,West,31,86.87,2,43.66,0
C0225,2026-06-30,Basic,West,67,24.56,0,30.07,0
C0226,2026-06-30,Premium,North,38,92.26,2,64.36,0
C0227,2026-06-30,Basic,North,69,37.29,0,41.94,0
C0228,2026-06-30,Standard,South,63,58.33,2,46.22,0
C0229,2026-06-30,Standard,East,45,65.33,4,37.19,1
C0230,2026-06-30,Basic,South,43,36.41,0,32.67,0
C0231,2026-06-30,Basic,South,69,37.56,0,33.37,0
C0232,2026-06-30,Basic,North,25,38.15,1,68.62,0
C0233,2026-06-30,Premium,East,22,100.47,2,61.45,0
C0234,2026-06-30,Standard,South,71,63.49,1,61.92,0
C0235,2026-06-30,Premium,North,38,90.87,3,54.12,0
C0236,2026-06-30,Premium,East,37,98.62,0,46.85,0
C0237,2026-06-30,Standard,West,13,62.51,0,52.1,1
C0238,2026-06-30,Standard,North,34,77.96,2,20.43,0
C0239,2026-06-30,Basic,South,73,32.28,1,24.28,0
C0240,2026-06-30,Basic,West,43,36.5,3,21.58,0
C0241,2026-06-30,Premium,East,14,99.95,1,40.08,0
C0242,2026-06-30,Standard,West,74,71.94,1,45.5,0
C0243,2026-06-30,Basic,South,74,38.87,0,47.18,0
C0244,2026-06-30,Standard,South,43,63.33,1,41.42,0
C0245,2026-06-30,Standard,East,35,70.91,1,70.68,0
C0246,2026-06-30,Premium,North,35,90.69,3,58.38,0
C0247,2026-06-30,Standard,North,21,68.37,1,58.16,0
C0248,2026-06-30,Basic,East,74,22.2,2,27.85,0
C0249,2026-06-30,Basic,East,49,41.39,3,45.11,0
C0250,2026-06-30,Standard,North,43,71.4,0,56.85,0
C0251,2026-06-30,Standard,East,11,63.79,0,38.62,0
C0252,2026-06-30,Premium,South,49,93.07,2,56.99,0
