customer_id,snapshot_date,audit_group,tenure_months,monthly_charge,support_contacts,usage_hours,plan,region,churned_next_month
C0376,2026-01-31,Group C,37,31.78,2,12.84,Basic,South,0.0
C0377,2026-01-31,Group B,42,97.97,2,55.23,Premium,North,0.0
C0378,2026-01-31,Group C,62,65.46,3,33.07,Standard,North,1.0
C0379,2026-01-31,Group B,10,34.11,3,29.71,Basic,South,1.0
C0380,2026-01-31,Group B,36,62.29,1,51.95,Standard,North,0.0
C0381,2026-01-31,Group A,7,69.33,0,36.29,Standard,East,0.0
C0382,2026-01-31,Group C,30,100.32,1,55.31,Premium,West,0.0
C0383,2026-01-31,Group A,17,64.63,1,37.19,Standard,West,0.0
C0384,2026-01-31,Group B,16,64.2,1,49.26,Standard,South,0.0
C0385,2026-01-31,Group A,62,32.45,2,38.3,Basic,West,0.0
C0386,2026-01-31,Group B,67,86.42,4,41.68,Premium,West,0.0
C0387,2026-01-31,Group B,67,61.17,0,42.79,Standard,West,0.0
C0388,2026-01-31,Group A,56,97.75,0,52.57,Premium,South,0.0
C0389,2026-01-31,Group C,63,31.11,1,40.4,Basic,South,0.0
C0390,2026-01-31,Group A,21,82.91,0,43.31,Premium,West,0.0
C0391,2026-01-31,Group B,3,61.79,1,52.69,Standard,North,0.0
C0392,2026-01-31,Group A,52,39.87,1,31.87,Basic,South,0.0
C0393,2026-01-31,Group A,7,66.78,1,51.71,Standard,North,0.0
C0394,2026-01-31,Group A,14,63.48,0,58.27,Standard,West,0.0
C0395,2026-01-31,Group A,40,34.64,1,40.36,Basic,East,0.0
C0396,2026-01-31,Group A,61,66.01,0,52.33,Standard,North,0.0
C0397,2026-01-31,Group B,39,93.1,2,51.54,Premium,North,0.0
C0398,2026-01-31,Group B,13,34.42,1,52.08,Basic,East,0.0
C0399,2026-01-31,Group B,23,60.81,0,42.54,Standard,East,0.0
C0400,2026-01-31,Group A,3,71.69,0,47.93,Standard,West,0.0
C0401,2026-01-31,Group A,59,33.87,2,37.12,Basic,South,0.0
C0402,2026-01-31,Group A,4,100.31,2,49.46,Premium,West,0.0
C0403,2026-01-31,Group B,3,67.05,3,35.9,Standard,South,0.0
C0404,2026-01-31,Group C,53,27.91,2,25.65,Basic,West,0.0
C0405,2026-01-31,Group A,55,91.36,1,40.58,Premium,North,0.0
C0406,2026-01-31,Group B,10,89.98,1,38.43,Premium,North,0.0
C0407,2026-01-31,Group A,37,30.95,2,44.16,Basic,North,0.0
C0408,2026-01-31,Group A,57,99.44,3,68.32,Premium,South,0.0
C0409,2026-01-31,Group A,54,34.33,1,51.6,Basic,West,0.0
C0410,2026-01-31,Group A,65,101.05,0,44.26,Premium,North,0.0
C0411,2026-01-31,Group B,3,81.36,1,53.24,Standard,South,0.0
C0412,2026-01-31,Group C,60,66.99,0,58.89,Standard,North,0.0
C0413,2026-01-31,Group A,27,30.2,1,35.41,Basic,West,0.0
C0414,2026-01-31,Group B,59,96.13,1,53.93,Premium,East,0.0
C0415,2026-01-31,Group B,41,29.76,0,13.69,Basic,West,0.0
C0416,2026-01-31,Group C,57,42.33,3,35.26,Basic,East,0.0
C0417,2026-01-31,Group B,41,42.56,4,32.02,Basic,East,1.0
C0418,2026-01-31,Group A,5,61.64,3,50.14,Standard,West,0.0
C0419,2026-01-31,Group B,50,28.64,1,21.03,Basic,North,0.0
C0420,2026-01-31,Group A,31,96.97,0,66.11,Premium,West,0.0
C0421,2026-01-31,Group C,17,72.04,1,48.43,Standard,East,0.0
C0422,2026-01-31,Group A,3,43.46,1,26.9,Basic,East,0.0
C0423,2026-01-31,Group B,38,30.67,2,17.9,Basic,South,0.0
C0424,2026-01-31,Group A,15,31.7,1,15.29,Basic,West,0.0
C0425,2026-01-31,Group A,36,62.03,1,37.99,Standard,South,0.0
C0426,2026-01-31,Group C,3,96.68,1,57.22,Premium,North,0.0
C0427,2026-01-31,Group B,17,36.23,0,22.26,Basic,West,1.0
C0428,2026-01-31,Group A,12,90.26,1,53.37,Premium,North,0.0
C0429,2026-01-31,Group C,26,30.33,1,32.53,Basic,North,1.0
C0430,2026-01-31,Group C,42,97.84,0,44.68,Premium,East,0.0
C0001,2026-02-28,Group C,53,60.73,2,48.87,Standard,West,0.0
C0002,2026-02-28,Group A,42,64.59,3,60.73,Standard,West,0.0
C0003,2026-02-28,Group A,22,83.72,0,48.41,Premium,North,0.0
C0004,2026-02-28,Group B,40,57.68,2,25.1,Standard,West,1.0
C0005,2026-02-28,Group A,50,44.77,1,33.04,Basic,West,0.0
C0006,2026-02-28,Group A,59,92.02,0,49.69,Premium,East,0.0
C0007,2026-02-28,Group C,63,68.68,1,63.18,Standard,West,0.0
C0008,2026-02-28,Group B,19,53.99,2,36.26,Standard,West,0.0
C0009,2026-02-28,Group A,63,36.56,1,43.21,Basic,South,0.0
C0010,2026-02-28,Group C,46,63.1,0,63.96,Standard,North,0.0
C0011,2026-02-28,Group A,61,41.4,1,41.96,Basic,South,0.0
C0012,2026-02-28,Group C,60,92.68,2,58.4,Premium,North,0.0
C0013,2026-02-28,Group A,56,61.57,0,43.7,Standard,North,0.0
C0014,2026-02-28,Group B,34,,2,57.19,Premium,North,1.0
C0015,2026-02-28,Group A,43,61.24,0,55.73,Standard,East,0.0
C0016,2026-02-28,Group A,10,36.84,1,31.27,Basic,East,0.0
C0017,2026-02-28,Group C,30,68.64,2,47.88,Standard,East,0.0
C0018,2026-02-28,Group A,52,34.73,1,17.17,Basic,East,1.0
C0019,2026-02-28,Group A,4,99.24,1,65.5,Premium,East,0.0
C0020,2026-02-28,Group A,48,54.21,2,48.27,Standard,East,0.0
C0021,2026-02-28,Group B,11,67.12,0,34.06,Standard,North,1.0
C0022,2026-02-28,Group B,52,33.77,1,32.95,Basic,West,0.0
C0023,2026-02-28,Group C,29,92.12,2,46.06,Premium,South,0.0
C0024,2026-02-28,Group A,4,99.93,2,40.27,Premium,North,0.0
C0025,2026-02-28,Group A,8,60.91,0,53.95,Standard,West,0.0
C0026,2026-02-28,Group A,62,31.61,1,31.5,Basic,East,0.0
C0027,2026-02-28,Group B,48,66.15,4,50.06,Standard,North,0.0
C0028,2026-02-28,Group C,56,29.75,0,35.12,Basic,North,0.0
C0029,2026-02-28,Group B,30,36.62,2,38.56,Basic,North,0.0
C0030,2026-02-28,Group B,17,58.46,4,39.79,Standard,South,1.0
C0031,2026-02-28,Group A,10,60.41,1,34.86,Standard,North,0.0
C0032,2026-02-28,Group C,69,101.36,0,46.53,Premium,East,0.0
C0033,2026-02-28,Group A,46,34.2,0,52.97,Basic,East,0.0
C0034,2026-02-28,Group A,37,36.59,0,34.69,Basic,West,0.0
C0035,2026-02-28,Group A,27,65.94,1,41.91,Standard,East,0.0
C0036,2026-02-28,Group A,21,43.97,1,42.94,Basic,East,0.0
C0037,2026-02-28,Group A,11,29.47,1,19.54,Basic,East,0.0
C0038,2026-02-28,Group A,3,60.17,1,35.35,Standard,North,0.0
C0039,2026-02-28,Group A,33,41.21,0,53.46,Basic,North,0.0
C0040,2026-02-28,Group B,11,61.61,0,51.17,Standard,East,0.0
C0041,2026-02-28,Group A,58,67.31,1,47.41,Standard,North,0.0
C0042,2026-02-28,Group A,65,98.22,1,56.4,Premium,North,0.0
C0043,2026-02-28,Group C,70,65.59,0,55.57,Standard,North,0.0
C0044,2026-02-28,Group B,5,37.23,0,22.23,Basic,West,0.0
C0045,2026-02-28,Group B,26,100.22,2,40.05,Premium,South,0.0
C0046,2026-02-28,Group A,53,98.8,1,52.51,Premium,East,0.0
C0047,2026-02-28,Group C,29,37.34,1,29.09,Basic,South,0.0
C0048,2026-02-28,Group A,48,39.24,1,46.52,Basic,North,0.0
C0049,2026-02-28,Group A,37,69.34,0,45.95,Standard,South,0.0
C0050,2026-02-28,Group C,32,38.71,1,29.04,Basic,North,0.0
C0051,2026-02-28,Group B,26,29.71,1,26.54,Basic,West,1.0
C0052,2026-02-28,Group B,13,44.95,1,12.74,Basic,North,0.0
C0053,2026-02-28,Group B,13,78.66,2,37.88,Standard,South,0.0
C0054,2026-02-28,Group B,24,65.34,0,43.09,Standard,West,0.0
C0055,2026-02-28,Group A,4,61.51,1,45.12,Standard,East,0.0
C0056,2026-02-28,Group A,18,66.57,2,48.82,Standard,South,0.0
C0057,2026-02-28,Group A,16,64.91,4,60.19,Standard,East,0.0
C0058,2026-02-28,Group A,35,63.82,2,44.32,Standard,West,0.0
C0059,2026-02-28,Group C,53,30.66,2,17.37,Basic,South,1.0
C0060,2026-02-28,Group A,17,26.89,0,37.83,Basic,East,0.0
C0061,2026-02-28,Group B,55,74.26,3,53.97,Standard,West,0.0
C0062,2026-02-28,Group B,47,67.79,1,45.55,Standard,East,1.0
C0063,2026-02-28,Group B,54,59.52,2,49.14,Standard,South,0.0
C0064,2026-02-28,Group A,21,61.46,2,31.27,Standard,North,0.0
C0065,2026-02-28,Group A,68,66.47,1,68.61,Standard,North,0.0
C0066,2026-02-28,Group C,52,70.4,3,35.9,Standard,West,0.0
C0067,2026-02-28,Group B,70,67.88,2,55.37,Standard,East,0.0
C0068,2026-02-28,Group B,39,37.13,1,24.57,Basic,South,0.0
C0069,2026-02-28,Group C,15,39.34,1,36.81,Basic,South,0.0
C0070,2026-02-28,Group B,43,51.27,0,59.42,Standard,East,0.0
C0071,2026-02-28,Group A,4,33.39,1,40.3,Basic,East,0.0
C0072,2026-02-28,Group B,62,34.22,0,42.93,Basic,East,0.0
C0073,2026-02-28,Group A,5,99.5,2,51.23,Premium,South,0.0
C0074,2026-02-28,Group B,16,34.48,1,35.5,Basic,East,0.0
C0075,2026-02-28,Group C,22,26.26,2,44.02,Basic,South,0.0
C0076,2026-02-28,Group A,21,43.92,1,27.72,Basic,West,0.0
C0077,2026-02-28,Group A,51,35.9,1,18.24,Basic,North,0.0
C0078,2026-02-28,Group A,38,71.03,0,45.8,Standard,North,0.0
C0079,2026-02-28,Group C,50,66.0,1,57.97,Standard,South,0.0
C0080,2026-02-28,Group A,61,68.27,0,46.86,Standard,East,0.0
C0081,2026-02-28,Group A,49,65.16,1,30.54,Standard,East,0.0
C0082,2026-02-28,Group A,50,35.34,1,32.05,Basic,South,0.0
C0083,2026-02-28,Group A,70,86.37,1,50.66,Premium,West,0.0
C0084,2026-02-28,Group A,41,30.6,1,39.42,Basic,South,0.0
C0085,2026-02-28,Group A,28,37.71,2,24.74,Basic,North,0.0
C0086,2026-02-28,Group A,53,44.88,1,24.7,Basic,North,0.0
C0087,2026-02-28,Group A,27,,3,38.24,Standard,West,1.0
C0088,2026-02-28,Group A,22,62.64,2,45.05,Standard,North,0.0
C0089,2026-02-28,Group A,45,33.77,2,42.02,Basic,West,0.0
C0090,2026-02-28,Group A,69,55.26,0,37.11,Standard,South,0.0
C0091,2026-02-28,Group B,45,24.93,0,29.8,Basic,North,0.0
C0092,2026-02-28,Group A,18,59.99,1,47.2,Standard,South,0.0
C0093,2026-02-28,Group A,17,69.51,0,41.99,Standard,East,0.0
C0094,2026-02-28,Group A,19,45.19,2,25.67,Basic,South,0.0
C0095,2026-02-28,Group A,30,32.35,1,25.32,Basic,West,0.0
C0096,2026-02-28,Group A,31,67.54,1,42.62,Standard,East,0.0
C0097,2026-02-28,Group A,43,45.77,0,24.87,Basic,South,1.0
C0098,2026-02-28,Group C,46,29.79,2,32.46,Basic,East,0.0
C0099,2026-02-28,Group A,68,32.29,1,38.07,Basic,West,0.0
C0100,2026-02-28,Group A,35,97.21,0,37.32,Premium,South,0.0
C0101,2026-02-28,Group A,49,87.66,2,56.02,Premium,North,0.0
C0102,2026-02-28,Group A,47,64.55,0,38.75,Standard,South,0.0
C0103,2026-02-28,Group A,36,35.91,3,40.2,Basic,West,0.0
C0104,2026-02-28,Group B,43,92.44,1,48.07,Premium,North,1.0
C0105,2026-02-28,Group C,60,59.56,0,33.7,Standard,West,0.0
C0106,2026-02-28,Group A,60,66.41,1,33.38,Standard,East,0.0
C0107,2026-02-28,Group A,17,57.92,1,38.69,Standard,East,0.0
C0108,2026-02-28,Group A,13,40.28,1,53.74,Basic,South,0.0
C0109,2026-02-28,Group A,36,33.07,0,19.75,Basic,West,0.0
C0110,2026-02-28,Group B,40,96.85,2,51.34,Premium,North,0.0
C0111,2026-02-28,Group A,32,66.77,2,62.63,Standard,South,0.0
C0112,2026-02-28,Group A,12,34.61,1,31.47,Basic,South,0.0
C0113,2026-02-28,Group C,44,38.04,1,31.33,Basic,South,0.0
C0114,2026-02-28,Group A,18,62.56,1,39.95,Standard,South,0.0
C0115,2026-02-28,Group A,38,34.11,2,37.62,Basic,North,0.0
C0116,2026-02-28,Group B,56,95.74,2,35.31,Premium,North,0.0
C0117,2026-02-28,Group A,69,56.44,1,24.88,Standard,North,0.0
C0118,2026-02-28,Group A,61,66.38,1,55.43,Standard,East,0.0
C0119,2026-02-28,Group A,26,70.39,3,38.28,Standard,South,0.0
C0120,2026-02-28,Group C,14,60.54,0,41.15,Standard,East,0.0
C0121,2026-02-28,Group A,10,57.05,1,33.7,Standard,East,0.0
C0122,2026-02-28,Group A,32,58.65,2,36.21,Standard,East,0.0
C0123,2026-02-28,Group A,27,30.33,1,33.34,Basic,East,0.0
C0124,2026-02-28,Group A,62,33.0,2,35.9,Basic,East,0.0
C0125,2026-02-28,Group B,8,25.57,2,44.53,Basic,East,0.0
C0126,2026-02-28,Group A,63,64.74,0,55.33,Standard,East,0.0
C0127,2026-02-28,Group B,38,29.38,1,31.63,Basic,East,1.0
C0128,2026-02-28,Group B,43,39.52,3,46.01,Basic,South,0.0
C0129,2026-02-28,Group C,60,40.48,1,51.94,Basic,North,0.0
C0130,2026-02-28,Group A,45,63.64,0,35.3,Standard,West,0.0
C0131,2026-02-28,Group C,40,39.01,0,31.26,Basic,South,0.0
C0132,2026-02-28,Group B,29,96.79,0,61.72,Premium,East,0.0
C0133,2026-02-28,Group A,53,64.76,1,53.99,Standard,North,0.0
C0134,2026-02-28,Group B,44,37.08,1,24.4,Basic,South,0.0
C0135,2026-02-28,Group C,50,61.81,0,37.27,Standard,East,1.0
C0136,2026-02-28,Group A,14,41.52,0,52.77,Basic,East,0.0
C0137,2026-02-28,Group C,64,96.52,0,67.72,Premium,East,0.0
C0138,2026-02-28,Group A,33,63.74,1,49.3,Standard,South,0.0
C0139,2026-02-28,Group B,36,73.03,1,38.65,Standard,West,0.0
C0140,2026-02-28,Group C,9,30.92,0,33.73,Basic,East,0.0
C0141,2026-02-28,Group A,69,65.05,2,46.42,Standard,West,0.0
C0142,2026-02-28,Group B,57,,0,45.66,Standard,East,0.0
C0143,2026-02-28,Group A,69,87.89,0,53.47,Premium,East,0.0
C0144,2026-02-28,Group B,22,67.4,1,53.12,Standard,West,0.0
C0145,2026-02-28,Group B,47,65.06,0,34.21,Standard,North,0.0
C0146,2026-02-28,Group A,7,37.07,1,40.17,Basic,West,0.0
C0147,2026-02-28,Group A,25,20.65,0,62.32,Basic,West,0.0
C0148,2026-02-28,Group A,42,72.93,1,29.57,Standard,East,0.0
C0149,2026-02-28,Group A,47,68.31,3,54.69,Standard,East,0.0
C0150,2026-02-28,Group A,62,34.73,2,19.57,Basic,East,0.0
C0151,2026-02-28,Group A,56,89.5,2,48.75,Premium,South,0.0
C0152,2026-02-28,Group A,10,105.58,5,52.48,Premium,West,0.0
C0153,2026-02-28,Group A,7,34.7,1,43.46,Basic,North,0.0
C0154,2026-02-28,Group B,44,68.08,1,56.72,Standard,South,0.0
C0155,2026-02-28,Group B,69,36.64,2,41.29,Basic,East,0.0
C0156,2026-02-28,Group B,26,59.14,1,55.54,Standard,West,1.0
C0157,2026-02-28,Group A,26,30.32,0,13.51,Basic,South,0.0
C0158,2026-02-28,Group C,12,60.0,1,51.97,Standard,South,0.0
C0159,2026-02-28,Group B,30,61.09,4,44.81,Standard,North,0.0
C0160,2026-02-28,Group A,27,55.11,1,59.33,Standard,North,0.0
C0161,2026-02-28,Group A,11,35.24,0,27.96,Basic,North,0.0
C0162,2026-02-28,Group B,48,105.22,3,42.82,Premium,North,0.0
C0163,2026-02-28,Group A,31,31.32,0,39.99,Basic,West,0.0
C0164,2026-02-28,Group A,46,40.27,2,40.96,Basic,West,0.0
C0165,2026-02-28,Group C,36,66.62,0,52.82,Standard,West,0.0
C0166,2026-02-28,Group A,70,43.55,0,53.89,Basic,North,0.0
C0167,2026-02-28,Group A,16,96.2,2,29.68,Premium,North,1.0
C0168,2026-02-28,Group C,17,97.66,0,64.25,Premium,South,0.0
C0169,2026-02-28,Group B,32,,3,41.44,Basic,East,0.0
C0170,2026-02-28,Group A,29,85.77,0,47.86,Premium,South,0.0
C0171,2026-02-28,Group C,53,30.03,2,25.67,Basic,South,0.0
C0172,2026-02-28,Group C,12,60.28,0,51.42,Standard,North,0.0
C0173,2026-02-28,Group B,50,36.69,1,10.79,Basic,East,0.0
C0174,2026-02-28,Group B,52,94.79,1,55.13,Premium,South,0.0
C0175,2026-02-28,Group A,12,35.67,4,32.59,Basic,North,0.0
C0176,2026-02-28,Group A,46,29.83,1,32.57,Basic,East,0.0
C0177,2026-02-28,Group B,54,68.8,0,49.29,Standard,West,0.0
C0178,2026-02-28,Group A,13,87.37,1,67.0,Premium,North,0.0
C0179,2026-02-28,Group B,48,105.11,0,59.53,Premium,South,0.0
C0180,2026-02-28,Group C,33,66.52,2,40.75,Standard,West,1.0
C0181,2026-02-28,Group A,46,99.46,0,52.42,Premium,East,0.0
C0182,2026-02-28,Group B,49,84.91,2,65.06,Premium,West,0.0
C0183,2026-02-28,Group A,46,64.85,1,52.35,Standard,South,0.0
C0184,2026-02-28,Group C,7,39.34,3,33.51,Basic,South,1.0
C0185,2026-02-28,Group A,5,74.62,2,43.56,Standard,East,0.0
C0186,2026-02-28,Group B,63,74.07,1,28.15,Standard,North,0.0
C0187,2026-02-28,Group B,65,31.88,1,40.17,Basic,North,0.0
C0188,2026-02-28,Group A,68,33.42,0,21.1,Basic,East,0.0
C0189,2026-02-28,Group B,62,66.9,1,48.42,Standard,East,0.0
C0190,2026-02-28,Group B,56,33.68,0,31.9,Basic,North,0.0
C0191,2026-02-28,Group B,33,90.86,1,66.39,Premium,East,0.0
C0192,2026-02-28,Group B,12,26.18,1,32.98,Basic,South,0.0
C0193,2026-02-28,Group C,58,36.18,1,36.1,Basic,East,0.0
C0194,2026-02-28,Group A,38,97.53,1,63.76,Premium,West,0.0
C0195,2026-02-28,Group A,32,26.78,1,54.53,Basic,North,0.0
C0196,2026-02-28,Group A,43,39.71,1,24.68,Basic,West,0.0
C0197,2026-02-28,Group B,18,61.58,1,43.88,Standard,South,0.0
C0198,2026-02-28,Group B,48,89.57,2,54.59,Premium,West,0.0
C0199,2026-02-28,Group A,44,34.62,0,36.59,Basic,South,0.0
C0200,2026-02-28,Group A,48,28.35,0,30.68,Basic,South,0.0
C0201,2026-02-28,Group C,3,60.65,5,43.2,Standard,West,0.0
C0202,2026-02-28,Group A,11,101.37,2,29.34,Premium,East,0.0
C0203,2026-02-28,Group B,44,64.3,1,40.9,Standard,North,0.0
C0204,2026-02-28,Group A,56,36.86,1,48.43,Basic,East,0.0
C0205,2026-02-28,Group C,22,30.59,3,29.65,Basic,West,0.0
C0206,2026-02-28,Group A,64,38.35,0,17.54,Basic,South,0.0
C0207,2026-02-28,Group A,32,38.98,0,49.93,Basic,West,0.0
C0208,2026-02-28,Group C,45,61.39,0,43.35,Standard,East,0.0
C0209,2026-02-28,Group C,14,38.92,0,27.74,Basic,South,0.0
C0210,2026-02-28,Group A,44,68.62,0,45.42,Standard,North,0.0
C0211,2026-02-28,Group A,69,61.29,0,26.04,Standard,East,0.0
C0212,2026-02-28,Group B,31,65.86,1,29.64,Standard,North,0.0
C0213,2026-02-28,Group C,45,27.29,1,38.68,Basic,West,0.0
C0214,2026-02-28,Group A,56,102.13,1,64.43,Premium,East,0.0
C0215,2026-02-28,Group A,15,60.97,0,42.45,Standard,South,0.0
C0216,2026-02-28,Group B,27,67.28,0,43.71,Standard,North,0.0
C0217,2026-02-28,Group B,22,38.05,0,28.56,Basic,East,0.0
C0218,2026-02-28,Group B,38,37.82,3,28.18,Basic,North,0.0
C0219,2026-02-28,Group B,18,94.67,1,45.71,Premium,South,0.0
C0220,2026-02-28,Group A,38,29.97,1,46.54,Basic,West,0.0
C0221,2026-02-28,Group C,59,34.14,0,29.02,Basic,West,0.0
C0222,2026-02-28,Group C,4,,1,27.95,Standard,West,0.0
C0223,2026-02-28,Group B,3,58.38,0,34.8,Standard,West,1.0
C0224,2026-02-28,Group A,22,94.38,1,42.15,Premium,East,0.0
C0225,2026-02-28,Group A,9,34.59,2,31.38,Basic,North,0.0
C0226,2026-02-28,Group B,31,97.45,2,58.63,Premium,West,0.0
C0227,2026-02-28,Group A,11,32.18,0,33.6,Basic,West,0.0
C0228,2026-02-28,Group C,9,67.31,4,68.34,Standard,West,0.0
C0229,2026-02-28,Group A,43,71.71,2,37.81,Standard,East,0.0
C0230,2026-02-28,Group B,63,35.51,2,37.75,Basic,North,0.0
C0231,2026-02-28,Group C,27,31.58,0,23.39,Basic,East,0.0
C0232,2026-02-28,Group A,49,34.49,1,32.02,Basic,South,0.0
C0233,2026-02-28,Group A,16,86.57,1,57.59,Premium,West,0.0
C0234,2026-02-28,Group B,8,43.05,0,26.08,Standard,South,0.0
C0235,2026-02-28,Group B,67,99.69,1,41.27,Premium,South,0.0
C0236,2026-02-28,Group A,27,100.75,0,72.36,Premium,North,0.0
C0237,2026-02-28,Group B,49,70.65,2,49.67,Standard,West,0.0
C0238,2026-02-28,Group C,51,66.97,2,47.56,Standard,West,0.0
C0239,2026-02-28,Group A,70,33.34,2,36.48,Basic,North,0.0
C0240,2026-02-28,Group A,34,36.43,2,34.2,Basic,South,0.0
C0241,2026-02-28,Group A,49,92.22,2,50.39,Premium,South,1.0
C0242,2026-02-28,Group A,54,56.77,2,21.98,Standard,South,0.0
C0243,2026-02-28,Group A,44,44.48,0,40.11,Basic,West,0.0
C0244,2026-02-28,Group A,56,68.0,3,50.84,Standard,North,0.0
C0245,2026-02-28,Group B,52,76.01,2,39.18,Standard,South,0.0
C0246,2026-02-28,Group A,19,93.61,1,44.9,Premium,North,0.0
C0247,2026-02-28,Group C,8,70.06,1,40.88,Standard,North,0.0
C0248,2026-02-28,Group A,16,36.91,2,16.58,Basic,West,0.0
C0249,2026-02-28,Group A,60,32.69,0,42.42,Basic,West,0.0
C0250,2026-02-28,Group B,61,80.9,2,33.04,Standard,North,1.0
C0251,2026-02-28,Group C,22,54.21,2,47.75,Standard,East,0.0
C0252,2026-02-28,Group A,46,93.32,0,40.63,Premium,North,0.0
C0253,2026-02-28,Group A,35,70.67,0,30.13,Standard,North,0.0
C0254,2026-02-28,Group A,13,,1,57.57,Basic,South,0.0
C0255,2026-02-28,Group B,51,36.94,1,46.5,Basic,North,0.0
C0256,2026-02-28,Group A,68,60.64,0,51.62,Standard,South,0.0
C0257,2026-02-28,Group A,39,77.96,0,46.14,Premium,West,0.0
C0258,2026-02-28,Group A,60,33.26,1,41.87,Basic,East,0.0
C0259,2026-02-28,Group A,56,37.93,2,43.68,Basic,East,0.0
C0260,2026-02-28,Group C,57,65.58,1,46.92,Standard,South,0.0
C0261,2026-02-28,Group B,40,34.72,3,33.59,Basic,North,0.0
C0262,2026-02-28,Group A,43,91.36,0,48.16,Premium,North,0.0
C0263,2026-02-28,Group A,52,30.03,1,40.7,Basic,South,0.0
C0264,2026-02-28,Group A,58,36.03,0,22.78,Basic,North,0.0
C0265,2026-02-28,Group A,41,93.11,3,46.8,Premium,West,1.0
C0266,2026-02-28,Group B,29,29.94,0,42.42,Basic,West,0.0
C0267,2026-02-28,Group C,55,32.93,1,28.54,Basic,West,0.0
C0268,2026-02-28,Group C,47,28.35,2,33.38,Basic,East,1.0
C0269,2026-02-28,Group C,8,47.64,1,34.45,Basic,East,0.0
C0270,2026-02-28,Group C,13,36.04,0,32.46,Basic,East,0.0
C0271,2026-02-28,Group C,29,27.87,3,33.33,Basic,South,0.0
C0272,2026-02-28,Group A,6,38.66,2,57.49,Basic,East,0.0
C0273,2026-02-28,Group A,49,40.05,0,41.38,Basic,West,0.0
C0274,2026-02-28,Group A,27,60.79,0,25.92,Standard,West,0.0
C0275,2026-02-28,Group B,69,71.0,1,57.62,Standard,East,0.0
C0276,2026-02-28,Group A,41,37.41,1,27.69,Basic,North,1.0
C0277,2026-02-28,Group C,12,35.89,4,44.05,Basic,East,0.0
C0278,2026-02-28,Group B,36,62.49,0,53.38,Standard,South,0.0
C0279,2026-02-28,Group B,37,98.91,3,48.28,Premium,East,0.0
C0280,2026-02-28,Group A,53,99.49,0,70.91,Premium,East,0.0
C0281,2026-02-28,Group A,31,40.93,1,28.77,Basic,West,0.0
C0282,2026-02-28,Group A,28,37.17,1,39.8,Basic,South,0.0
C0283,2026-02-28,Group C,57,43.59,3,31.77,Basic,West,0.0
C0284,2026-02-28,Group B,3,41.83,1,35.49,Basic,West,0.0
C0285,2026-02-28,Group B,20,67.64,0,54.12,Standard,South,0.0
C0286,2026-02-28,Group A,4,33.79,2,41.19,Basic,South,0.0
C0287,2026-02-28,Group A,67,34.48,1,47.6,Basic,East,0.0
C0288,2026-02-28,Group A,62,37.64,0,58.27,Basic,West,0.0
C0289,2026-02-28,Group B,11,59.39,1,29.92,Standard,East,0.0
C0290,2026-02-28,Group B,38,25.8,0,40.69,Basic,West,0.0
C0291,2026-02-28,Group A,49,99.22,1,33.3,Premium,South,0.0
C0292,2026-02-28,Group C,57,23.63,0,46.04,Basic,East,0.0
C0293,2026-02-28,Group A,52,93.97,0,49.46,Premium,South,0.0
C0294,2026-02-28,Group C,28,41.21,1,20.24,Basic,West,0.0
C0295,2026-02-28,Group A,63,101.11,1,53.07,Premium,South,0.0
C0296,2026-02-28,Group A,68,97.19,1,59.33,Premium,East,0.0
C0297,2026-02-28,Group C,35,95.02,0,48.57,Premium,North,0.0
C0298,2026-02-28,Group A,29,91.25,1,53.57,Premium,West,0.0
C0299,2026-02-28,Group A,37,52.61,0,40.26,Standard,South,0.0
C0300,2026-02-28,Group A,19,54.38,2,67.81,Standard,South,0.0
C0301,2026-02-28,Group A,47,57.65,0,36.11,Standard,East,0.0
C0302,2026-02-28,Group B,15,28.09,0,38.66,Basic,South,0.0
C0303,2026-02-28,Group C,29,59.98,2,36.07,Standard,West,0.0
C0304,2026-02-28,Group C,55,56.8,0,62.41,Standard,East,0.0
C0305,2026-02-28,Group A,37,90.1,0,58.74,Premium,East,0.0
C0306,2026-02-28,Group B,5,64.27,3,39.13,Standard,North,0.0
C0307,2026-02-28,Group A,48,39.27,1,21.66,Basic,North,0.0
C0308,2026-02-28,Group A,69,66.95,1,54.1,Standard,South,0.0
C0309,2026-02-28,Group A,69,45.67,2,30.69,Basic,West,0.0
C0310,2026-02-28,Group C,38,39.38,2,49.86,Basic,West,0.0
C0311,2026-02-28,Group C,55,59.01,1,50.28,Standard,East,0.0
C0312,2026-02-28,Group B,6,38.22,1,40.96,Basic,East,0.0
C0313,2026-02-28,Group A,60,30.65,1,12.47,Basic,South,1.0
C0314,2026-02-28,Group A,49,43.21,1,30.64,Basic,North,0.0
C0315,2026-02-28,Group B,48,29.58,1,38.37,Basic,North,0.0
C0316,2026-02-28,Group B,39,22.04,1,48.31,Basic,South,0.0
C0317,2026-02-28,Group A,13,23.99,1,42.92,Basic,South,0.0
C0318,2026-02-28,Group A,24,58.14,0,25.31,Standard,North,0.0
C0319,2026-02-28,Group A,59,33.32,2,33.27,Basic,South,0.0
C0320,2026-02-28,Group C,48,99.96,0,67.22,Premium,North,0.0
C0321,2026-02-28,Group A,27,92.2,1,34.53,Premium,East,0.0
C0322,2026-02-28,Group C,44,61.39,3,51.45,Standard,West,0.0
